2025.01.28,15:45,2747.25,2749.28,2746.20,2748.88,6352
2025.01.28,16:00,2748.90,2751.17,2748.89,2750.95,7588
2025.01.28,16:15,2750.96,2754.60,2750.02,2753.93,8058
2025.01.28,16:30,2753.96,2756.24,2752.95,2753.59,15049
2025.01.28,16:45,2753.60,2755.72,2753.18,2753.58,11425
2025.01.28,17:00,2753.55,2755.33,2751.05,2755.12,11122
2025.01.28,17:15,2755.11,2756.73,2754.42,2756.10,9009
2025.01.28,17:30,2756.11,2757.11,2754.57,2756.62,8967
2025.01.28,17:45,2756.61,2757.23,2754.87,2755.28,5561
2025.01.28,18:00,2755.26,2758.27,2755.24,2757.29,5991
2025.01.28,18:15,2757.31,2758.12,2756.46,2757.41,8469
2025.01.28,18:30,2757.40,2758.33,2755.23,2757.26,9729
2025.01.28,18:45,2757.27,2759.60,2757.23,2758.65,6091
2025.01.28,19:00,2758.66,2759.32,2757.65,2758.66,5015
2025.01.28,19:15,2758.68,2759.05,2757.81,2758.21,6309
2025.01.28,19:30,2758.22,2759.22,2757.56,2758.53,8169
2025.01.28,19:45,2758.50,2760.05,2757.72,2759.70,7601
2025.01.28,20:00,2759.71,2761.16,2759.27,2760.52,6791
2025.01.28,20:15,2760.53,2760.78,2759.41,2759.75,6450
2025.01.28,20:30,2759.73,2763.04,2759.67,2762.67,5177
2025.01.28,20:45,2762.69,2763.47,2762.03,2762.12,4735
2025.01.28,21:00,2762.13,2763.86,2761.28,2762.65,4171
2025.01.28,21:15,2762.63,2764.08,2762.07,2764.04,2657
2025.01.28,21:30,2764.05,2764.74,2763.49,2764.04,1880
2025.01.28,21:45,2764.03,2764.96,2763.83,2764.83,2253
2025.01.28,22:00,2764.82,2764.97,2763.55,2764.68,2563
2025.01.28,22:15,2764.68,2764.82,2762.32,2762.86,3296
2025.01.28,22:30,2762.84,2764.86,2762.78,2764.70,3633
2025.01.28,22:45,2764.72,2764.87,2763.66,2764.09,3860
2025.01.28,23:00,2764.08,2764.23,2762.77,2763.08,1196
2025.01.28,23:15,2763.07,2763.60,2762.81,2763.05,778
2025.01.28,23:30,2763.03,2763.57,2762.83,2763.57,496
2025.01.28,23:45,2763.62,2763.77,2762.94,2763.34,692
2025.01.29,01:00,2763.07,2764.36,2762.46,2763.92,1175
2025.01.29,01:15,2763.84,2764.07,2763.06,2763.33,892
2025.01.29,01:30,2763.34,2763.70,2762.81,2763.62,614
2025.01.29,01:45,2763.63,2763.66,2762.62,2762.64,560
2025.01.29,02:00,2762.63,2763.04,2762.22,2762.68,1121
2025.01.29,02:15,2762.67,2763.77,2762.56,2763.59,995
2025.01.29,02:30,2763.52,2764.43,2763.28,2764.39,1476
2025.01.29,02:45,2764.40,2764.76,2763.66,2763.89,2011
2025.01.29,03:00,2763.89,2765.96,2763.79,2765.17,3587
2025.01.29,03:15,2765.18,2765.74,2764.62,2765.61,2662
2025.01.29,03:30,2765.60,2766.20,2764.55,2764.56,2417
2025.01.29,03:45,2764.55,2765.04,2763.61,2763.71,2312
2025.01.29,04:00,2763.69,2765.58,2763.32,2764.96,3063
2025.01.29,04:15,2764.95,2765.29,2764.23,2764.61,2241
2025.01.29,04:30,2764.62,2765.56,2764.43,2764.64,3328
2025.01.29,04:45,2764.63,2765.42,2763.97,2764.26,4017
2025.01.29,05:00,2764.25,2764.50,2763.18,2763.36,3793
2025.01.29,05:15,2763.35,2763.84,2762.29,2763.42,2872
2025.01.29,05:30,2763.43,2763.62,2762.56,2763.07,2240
2025.01.29,05:45,2763.05,2763.42,2762.54,2762.71,2845
2025.01.29,06:00,2762.68,2762.89,2761.46,2761.64,4364
2025.01.29,06:15,2761.65,2763.57,2761.43,2763.56,3721
2025.01.29,06:30,2763.57,2764.17,2763.36,2763.66,3304
2025.01.29,06:45,2763.67,2763.70,2762.18,2762.44,3010
2025.01.29,07:00,2762.45,2762.85,2761.47,2762.59,3650
2025.01.29,07:15,2762.58,2763.02,2761.83,2762.13,2789
2025.01.29,07:30,2762.17,2762.36,2760.15,2760.24,3982
2025.01.29,07:45,2760.23,2761.39,2760.21,2760.62,2605
2025.01.29,08:00,2760.68,2761.07,2759.71,2760.74,3878
2025.01.29,08:15,2760.74,2762.32,2760.24,2760.76,3400
2025.01.29,08:30,2760.77,2761.78,2759.87,2760.85,3467
2025.01.29,08:45,2760.83,2760.83,2759.20,2759.22,4824
2025.01.29,09:00,2759.22,2760.67,2758.27,2759.79,3428
2025.01.29,09:15,2759.78,2759.90,2757.42,2758.26,3058
2025.01.29,09:30,2758.27,2758.51,2757.40,2757.80,2811
2025.01.29,09:45,2757.81,2759.62,2757.54,2759.02,3849
2025.01.29,10:00,2759.04,2762.73,2759.04,2761.37,4354
2025.01.29,10:15,2761.36,2764.52,2761.33,2764.49,5451
2025.01.29,10:30,2764.51,2766.07,2762.93,2762.99,5803
2025.01.29,10:45,2762.98,2764.55,2762.56,2764.04,4569
2025.01.29,11:00,2764.10,2764.21,2760.39,2762.05,5742
2025.01.29,11:15,2762.07,2763.98,2762.00,2762.97,3794
2025.01.29,11:30,2762.96,2764.13,2761.99,2763.81,6986
2025.01.29,11:45,2763.83,2764.41,2762.08,2762.71,4298
2025.01.29,12:00,2762.67,2763.32,2761.56,2761.93,4643
2025.01.29,12:15,2761.92,2761.97,2759.22,2759.27,5620
2025.01.29,12:30,2759.38,2760.09,2757.53,2758.62,5190
2025.01.29,12:45,2758.63,2758.64,2757.07,2758.18,5052
2025.01.29,13:00,2758.17,2758.85,2757.45,2758.45,4676
2025.01.29,13:15,2758.46,2759.78,2758.00,2758.93,3192
2025.01.29,13:30,2758.94,2759.50,2758.27,2758.99,4130
2025.01.29,13:45,2759.00,2759.49,2758.31,2759.04,2544
2025.01.29,14:00,2759.03,2759.12,2756.25,2757.32,6026
2025.01.29,14:15,2757.31,2757.70,2755.67,2756.69,5721
2025.01.29,14:30,2756.68,2758.20,2755.89,2756.90,7044
2025.01.29,14:45,2756.86,2757.47,2755.51,2756.47,5539
2025.01.29,15:00,2756.53,2758.98,2755.56,2756.69,12121
2025.01.29,15:15,2756.67,2756.91,2752.19,2755.11,13789
2025.01.29,15:30,2755.09,2758.13,2754.38,2757.56,7828
2025.01.29,15:45,2757.55,2759.49,2756.45,2758.62,7346
2025.01.29,16:00,2758.63,2760.55,2758.37,2758.96,6654
2025.01.29,16:15,2758.97,2761.09,2756.50,2757.63,12304
2025.01.29,16:30,2757.66,2761.00,2757.25,2757.94,12450
2025.01.29,16:45,2758.02,2761.01,2757.05,2759.28,9610
2025.01.29,17:00,2759.26,2759.66,2756.24,2759.11,9755
2025.01.29,17:15,2759.08,2759.24,2749.92,2750.21,10326
2025.01.29,17:30,2750.15,2753.37,2748.52,2753.36,10865
2025.01.29,17:45,2753.37,2754.65,2752.77,2754.17,5518
2025.01.29,18:00,2754.20,2756.17,2751.67,2753.83,6980
2025.01.29,18:15,2753.80,2753.85,2751.65,2752.56,7961
2025.01.29,18:30,2752.57,2753.54,2751.44,2752.66,6454
2025.01.29,18:45,2752.65,2753.45,2748.28,2751.54,8604
2025.01.29,19:00,2751.56,2754.42,2751.51,2752.62,6523
2025.01.29,19:15,2752.52,2753.30,2750.98,2752.07,6375
2025.01.29,19:30,2752.06,2753.34,2751.27,2753.23,3257
2025.01.29,19:45,2753.25,2754.33,2752.68,2752.85,3475
2025.01.29,20:00,2752.83,2752.97,2748.68,2751.79,6360
2025.01.29,20:15,2751.81,2753.82,2750.70,2753.66,6332
2025.01.29,20:30,2753.68,2753.84,2751.90,2752.67,5638
2025.01.29,20:45,2752.70,2753.46,2750.74,2751.42,3647
2025.01.29,21:00,2751.24,2751.48,2745.46,2747.93,11593
2025.01.29,21:15,2747.91,2748.50,2744.91,2745.73,7040
2025.01.29,21:30,2745.75,2757.72,2744.72,2754.47,11317
2025.01.29,21:45,2754.43,2757.57,2751.06,2755.19,7828
2025.01.29,22:00,2755.17,2758.21,2752.68,2755.53,6554
2025.01.29,22:15,2755.52,2758.92,2753.21,2756.94,4830
2025.01.29,22:30,2756.99,2757.65,2755.13,2755.34,4379
2025.01.29,22:45,2755.33,2755.76,2754.30,2754.92,4215
2025.01.29,23:00,2754.90,2755.62,2754.10,2755.41,2301
2025.01.29,23:15,2755.39,2756.84,2755.03,2756.62,2902
2025.01.29,23:30,2756.60,2757.30,2756.26,2757.08,2218
2025.01.29,23:45,2757.08,2759.77,2756.60,2759.41,1915
2025.01.30,01:00,2759.05,2760.05,2758.22,2759.99,1050
2025.01.30,01:15,2759.97,2760.69,2759.57,2760.10,918
2025.01.30,01:30,2760.15,2760.32,2759.38,2759.83,1239
2025.01.30,01:45,2759.80,2760.43,2759.64,2760.24,856
2025.01.30,02:00,2760.23,2760.47,2758.99,2759.47,1282
2025.01.30,02:15,2759.49,2761.15,2759.26,2761.09,1020
2025.01.30,02:30,2761.09,2762.57,2760.99,2762.18,1118
2025.01.30,02:45,2762.18,2762.61,2761.54,2762.04,1667
2025.01.30,03:00,2762.00,2762.01,2758.92,2760.49,2897
2025.01.30,03:15,2760.45,2761.16,2759.34,2760.72,2708
2025.01.30,03:30,2760.84,2761.38,2759.55,2759.98,3343
2025.01.30,03:45,2759.96,2760.79,2759.60,2760.09,2237
2025.01.30,04:00,2760.08,2761.06,2759.47,2760.80,2512
2025.01.30,04:15,2760.82,2761.48,2759.92,2760.46,2800
2025.01.30,04:30,2760.48,2760.50,2759.23,2759.91,2644
2025.01.30,04:45,2759.90,2760.59,2759.63,2760.35,2287
2025.01.30,05:00,2760.34,2760.64,2759.33,2759.74,2056
2025.01.30,05:15,2759.70,2761.37,2759.70,2760.50,1580
2025.01.30,05:30,2760.51,2761.99,2760.51,2761.61,2600
2025.01.30,05:45,2761.61,2762.48,2761.18,2761.81,1403
2025.01.30,06:00,2761.80,2763.34,2761.54,2762.85,2312
2025.01.30,06:15,2762.84,2763.25,2761.95,2762.19,2134
2025.01.30,06:30,2762.18,2762.18,2760.40,2760.87,2095
2025.01.30,06:45,2760.85,2761.22,2759.79,2760.39,1886
2025.01.30,07:00,2760.40,2761.00,2759.95,2760.41,2429
2025.01.30,07:15,2760.42,2760.69,2759.60,2760.38,1345
2025.01.30,07:30,2760.38,2760.38,2758.70,2759.34,1953
2025.01.30,07:45,2759.35,2761.20,2759.12,2760.58,1967
2025.01.30,08:00,2760.57,2761.80,2760.25,2761.34,2775
2025.01.30,08:15,2761.34,2762.42,2760.50,2761.16,2775
